Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,$215.610487,$218.836758,$230.591573,$246.933835,$266.689696,$293.240575,$327.396199,$380.515823,$491.932070,$730.094475,$825.685446,$987.162967,"$1,107.307386","$1,158.790381","$1,406.289970","$1,633.701931","$1,541.180986","$1,709.172418","$1,862.272505","$1,910.742967","$2,020.550907","$2,203.318038","$1,871.147088","$1,670.506336","$1,634.569346","$2,216.077295","$1,116.997503","$1,200.073878","$1,205.786874","$1,266.261625","$1,444.584707","$1,631.719219","$1,690.839477","$1,707.149717","$1,818.624617","$1,888.612144","$1,873.042821","$1,791.968117","$1,925.032681","$2,241.519961","$2,591.889671","$2,963.383953","$3,543.293255","$4,287.857352","$4,094.738063","$4,624.872331","$4,678.504001","$4,953.991491","$4,470.139932","$4,317.813318","$3,805.679928","$3,832.820467","$3,771.398844","$3,514.390021","$3,475.859166","$3,120.198439","$3,604.888758","$3,952.111391"
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,627.064997","$1,909.598702","$2,106.635068","$2,789.159065","$3,380.165121","$3,674.617924","$4,425.678873","$5,976.394145","$7,367.751909","$6,727.107767","$6,688.402684","$7,328.790465","$6,586.398684","$7,188.862445","$7,387.871036","$6,517.189614","$7,033.438006","$7,803.362579","$8,850.378404","$8,909.653336","$7,677.369141","$9,465.966408","$9,893.515907"
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,328.237815","$1,432.487502","$1,492.921975","$1,121.327362","$1,138.956796","$1,470.207231","$1,494.241213","$1,545.234053","$1,686.592152","$1,184.762914","$1,081.334120",$589.141694,$338.456552,$402.265075,$623.157455,$570.937900,$495.821892,$467.513934,$435.418494,$463.853882,$512.819470,$559.827709,$633.946560,$784.912072,$986.018041,"$1,322.640676","$1,625.318473","$2,134.949833","$1,718.914022","$2,660.288176","$3,793.743654","$4,402.304523","$4,422.300876","$4,211.939435","$3,919.351214","$3,690.756778","$3,708.248221","$4,165.022821","$4,394.947150","$4,041.174145","$4,566.140131","$4,946.754811"
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$16,640.315180","$16,603.460060","$16,829.397200","$15,371.242300","$14,986.376020","$14,877.081680","$15,641.657780","$13,933.679190","$14,772.496160","$13,880.426500","$14,247.789300","$14,806.006790","$16,044.430730","$17,665.100750","$24,054.915610","$30,751.641070","$25,862.754450","$23,687.271850","$17,302.922140",nan,nan
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$267.933154,$191.070714,$192.135433,$187.526265,$185.953430,$239.857404,$281.377349,$311.045574,$344.701780,$318.342689,$296.286814,$303.665687,$328.528721,$387.475725,$422.642862,$442.559055,$491.098430,$574.769744,$531.026967,$481.268197,$605.273470,$667.717789,$672.203989,$680.375300,$594.226918,$430.992945,$462.699970,$504.535826,$508.163404,$454.062364,$491.839075,$541.454425
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,$184.774589,$185.421049,$184.558476,$239.377860,$264.431355,$267.954562,$275.724399,$294.772807,$270.989731,$275.713658,$290.193925,$328.753852,$401.869636,$484.841648,$540.047908,$577.700661,$578.450144,$565.928963,$650.421482,$695.512844,$712.446908,$693.708644,$707.733039,$633.596163,$578.218842,$659.968208,$726.416982,$742.426453,$742.003754,$751.193482,"$1,032.614114","$1,007.809646",$825.793612,$840.050240,$878.750586,$877.829799,$834.043742,$796.842514,$757.809079,$660.303852,$632.214150,$629.781909,$711.382482,$801.778683,$974.657586,"$1,272.082434","$1,378.215121","$1,610.236957","$1,418.940825","$1,646.130447","$1,919.452248","$1,850.384968","$1,929.775661","$1,715.388838","$1,562.726853","$1,579.199301","$1,634.642845","$1,749.954236","$1,839.962778","$1,868.468248","$2,166.044797","$2,190.700205"
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$776.641428,$893.913825,"$1,087.702573","$1,275.034142","$1,171.577358","$1,165.152987","$1,086.530028","$1,088.436401","$1,027.991492","$1,054.475973","$1,422.560953","$1,815.349055","$2,046.044192","$2,075.542705","$2,506.184933","$2,669.326279","$2,973.205385","$2,973.793608","$3,197.336958","$3,599.551751","$3,899.442435","$3,646.637842","$3,593.241569","$3,695.933686","$3,929.081732","$3,856.630743","$4,018.948897","$4,793.722474","$5,388.062518","$5,282.900051","$5,695.975315","$6,574.663524","$8,030.052422","$7,318.126410","$8,000.376432","$9,197.042991","$9,291.236379","$9,764.644025","$10,366.355190","$9,507.871337","$9,965.725217","$10,841.684670","$11,643.460600","$11,403.252890","$9,005.462022","$9,062.722476","$10,216.294740"
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$287.386544,$276.261328,$253.138491,$252.205667,$239.546011,$215.924689,$217.778181,$207.535397,$229.382053,$252.232313,$286.916595,$326.171693,$258.895580,$293.782195,$169.749199,$201.101409,$321.959634,$368.677312,$237.374331,$235.510234,$225.952456,$217.240472,$431.696661,$386.317242,$407.588990,$417.102263,$443.523676,$478.028076,$557.519009,$630.109154,$688.139191,$769.052599,$563.061540,$501.197173,$534.126977,$544.276872,$454.443266,$500.165547,$537.932204,$584.362867,$622.184591,$633.609733,$645.158692
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,$244.611029,$235.529666,$240.441757,$292.575818,$302.676168,$325.193319,$336.556442,$332.800674,$339.096539,$364.208619,$374.922880,$402.214872,$466.906626,$692.681596,$837.763472,$800.382443,$927.805159,"$1,075.339110","$1,304.067527","$1,647.631074","$1,852.963367","$1,843.349370","$1,925.468115","$2,123.258597","$2,311.170706","$2,065.088612","$1,782.542480","$2,007.172654","$2,134.518874","$2,282.470251","$2,513.241395","$2,727.528585","$3,193.635381","$3,511.532629","$3,802.107621","$4,405.116764","$4,874.819725","$4,706.314913","$3,308.835653","$3,538.362993","$4,087.562593","$3,941.122666","$4,177.104942","$4,454.526764","$4,924.338111","$5,536.837970","$6,137.150610","$7,143.999446","$8,343.302548","$7,167.877376","$8,880.146040","$10,209.371910","$10,601.510910","$10,727.670550","$11,045.580980","$9,699.584909","$9,555.647335","$9,979.704757","$11,073.978590","$11,132.103450","$10,160.829350","$11,109.265290","$11,971.927600"
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,"$2,939.446607","$2,991.593795","$3,155.097100","$3,283.140185","$3,480.429028","$3,729.969405","$4,044.240786","$4,231.866692","$4,579.983329","$4,912.485769","$5,130.399802","$5,506.267649","$5,999.126802","$6,642.698823","$7,209.087907","$7,775.562905","$8,615.886088","$9,403.387829","$10,427.548230","$11,518.720720","$12,441.416070","$13,820.132920","$14,247.254410","$15,341.704350","$16,808.872960","$17,838.483680","$18,625.584660","$19,679.242290","$21,180.217310","$22,652.570370","$23,653.399900","$24,093.992640","$24,974.684530","$25,772.082890","$26,931.639310","$27,897.846020","$29,112.180920","$30,518.042700","$31,691.910370","$33,320.915180","$35,151.329600","$35,831.319060","$36,651.829110","$38,395.221580","$40,788.093540","$43,368.252430","$45,741.032590","$47,727.482040","$48,398.102950","$46,581.283540","$48,552.942410","$50,289.024400","$51,881.170890","$53,234.150100","$54,714.470930","$55,452.421380","$56,312.434880","$58,423.885880","$61,174.691470","$63,203.373890","$61,461.121130","$68,382.939950","$74,164.653020"
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$2,481.563570","$2,278.633174","$2,107.079495","$2,223.825424","$1,837.352696","$1,470.978844","$1,603.782299","$1,973.578714","$2,065.563443","$1,968.165794","$2,037.910603","$2,117.005717","$2,346.276254","$2,153.342187","$2,352.661643","$2,478.253740","$2,417.577868","$2,453.866754","$2,231.114407","$2,175.449396","$2,156.090142","$1,916.255899","$1,773.431611","$2,571.982341","$3,407.850912","$3,692.752796","$4,027.961706","$4,394.517549","$4,222.326360","$4,322.629351","$5,445.420063","$5,873.059381","$6,017.178488","$5,463.031366","$5,544.103813","$4,965.672829","$4,614.892180","$5,453.570623","$5,687.381186","$5,126.176143","$4,252.041807","$4,919.188955","$4,911.327635"
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,"$1,763.475053","$1,756.219639","$1,865.665984","$2,165.901129","$2,529.892703","$3,203.711462","$3,449.881481","$4,038.318701","$4,220.182101","$4,865.675418","$6,163.412583","$5,957.563617","$6,158.971525","$6,152.761398","$7,561.196566","$8,443.155721","$6,817.834959","$6,208.647025","$5,540.402786","$5,249.364938","$5,534.612458","$7,634.709306","$9,271.608128","$12,665.905950","$13,092.325510","$14,800.791250","$15,133.157000","$16,261.955240","$15,297.045870","$16,037.029330","$18,721.057730","$18,257.215060","$16,339.807240","$17,324.250580","$17,435.745440","$16,039.169170","$15,174.278430","$16,885.894400","$21,817.315110","$25,770.531080","$26,861.698440","$29,604.052630","$36,864.857630","$37,353.737300","$35,391.087870","$37,494.895160","$40,697.652940","$37,294.022810","$38,503.253850","$39,675.566310","$32,428.572110","$32,286.910560","$33,874.930760","$36,495.195990","$34,934.579490","$34,700.981620","$36,668.425350",nan
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,$128.530591,$134.845576,$143.283982,$153.372051,$148.035360,$166.122986,$168.315377,$154.993714,$145.138276,$137.765562,$139.177144,$144.582838,$150.777855,$187.055475,$197.463969,$196.402570,$193.948612,$228.791142,$305.380103,$352.300729,$406.358787,$340.999698,$307.354577,$266.470304,$209.531828,$200.425461,$257.019904,$292.408760,$289.670122,$268.549405,$419.603896,$380.536638,$380.149070,$332.062215,$204.149587,$234.619605,$237.014963,$218.246145,$243.517550,$225.953508,$192.877726,$203.526489,$223.352393,$263.091232,$281.325360,$316.365648,$331.103768,$384.718345,$472.178427,$458.421890,$471.612688,$507.602496,$525.047284,$548.157849,$560.754475,$481.111301,$497.036121,$514.543269,$567.330849,$550.963543,$564.821997,$590.629481,$533.028764
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,$93.397048,$97.420968,$104.852749,$108.015742,$113.658375,$117.665371,$124.791856,$99.857404,$97.744527,$122.042417,$225.774000,$161.543901,$210.995480,$254.387347,$406.270142,$441.978596,$561.550100,$541.156246,$532.217434,$667.981722,$880.061984,"$2,187.886436","$1,844.849844","$1,223.603921",$903.449352,$882.282703,$638.731696,$598.290969,$549.503756,$474.456900,$567.517902,$502.822889,$477.081040,$270.027528,$320.825794,$407.278296,$460.324190,$478.576944,$467.939014,$496.030738,$565.305993,$586.833062,$733.538162,$786.802409,$992.745280,"$1,250.406675","$1,652.153690","$1,876.412777","$2,227.789952","$1,883.887348","$2,280.111979","$2,504.878279","$2,728.022683","$2,976.756736","$3,200.953146","$2,679.554765","$2,144.779938","$1,941.879485","$2,125.834282","$2,334.023543","$2,074.613928","$2,065.749068","$2,184.421493"
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,$126.962817,$132.354042,$141.620165,$151.684006,$171.761530,$270.759960,$282.390309,$296.142278,$302.387284,$316.905650,$318.463861,$328.084018,$337.498510,$407.380947,$549.398371,$553.498354,$623.215833,$732.883974,$680.092714,$487.693936,$649.136973,$728.354501,$702.911210,$768.033359,$848.441699,$713.174512,$749.165955,$977.099143,$652.296126,$245.356038,$238.765008,$344.050079,$404.953772,$388.021852,$835.236315,$876.859860,$895.262231,$896.651840,$931.795913,$961.551522,$996.897852,"$1,025.108510",$993.384114,$999.885954,"$1,075.998562","$1,158.881323","$1,223.083148","$1,323.839054","$1,493.904821","$1,438.096625","$1,495.733777","$1,644.801509","$1,746.421289","$1,794.782566","$1,913.521321","$2,025.327261","$2,079.445529","$2,127.277659","$1,981.863168","$1,905.638313","$1,876.607372","$2,064.925116","$2,255.425986"
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,"$1,068.784587","$1,159.392357","$1,240.677894","$1,328.036649","$1,541.947365","$1,708.096356","$1,835.801424","$1,991.360686","$2,185.248659","$2,642.956118","$2,927.072939","$3,378.614797","$4,104.451030","$5,345.575444","$6,440.978420","$7,335.508997","$7,925.688062","$9,166.808195","$11,179.389560","$12,798.543250","$13,791.862260","$11,520.447870","$11,072.658450","$10,680.359040","$9,977.160217","$9,926.129971","$13,783.850110","$16,709.559680","$17,744.501380","$17,397.691680","$21,290.860380","$21,732.230760","$23,904.037420","$23,122.410770","$24,646.314310","$29,258.134350","$29,006.809450","$26,700.537130","$27,885.808380","$28,272.643250","$26,214.498550","$26,896.548110","$29,343.245000","$35,750.974660","$40,436.618230","$41,994.713530","$44,900.938140","$51,799.208550","$57,879.943760","$52,722.213060","$50,999.745120","$54,230.312900","$50,070.141600","$52,198.897560","$52,900.537420","$45,193.403220","$46,039.105930","$48,675.222340","$53,044.532440","$52,476.273250","$52,162.570120","$57,708.111210","$55,985.403430"
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,"$1,441.755660","$1,560.324931","$1,667.247430","$1,775.582655","$1,937.884614","$2,164.468802","$2,317.194861","$2,514.043747","$2,662.117465","$2,875.235816","$3,306.237988","$3,736.345841","$4,413.542750","$5,689.555915","$6,811.517091","$8,204.386111","$8,927.174361","$10,266.120670","$11,462.594590","$13,046.623100","$15,772.161080","$15,512.484180","$15,224.815280","$14,927.585670","$14,989.562290","$15,753.491690","$18,883.126950","$22,506.029280","$24,207.343380","$24,281.130410","$28,242.793410","$28,596.745530","$30,523.980960","$27,963.582940","$29,315.875000","$34,875.942890","$37,321.925980","$36,629.026590","$34,803.474940","$36,393.424960","$38,178.056150","$38,602.094410","$43,170.671630","$50,250.211530","$57,768.412430","$67,047.170460","$74,434.112810","$85,502.753930","$97,503.540780","$80,347.144160","$88,163.208590","$101,221.813500","$102,175.919300","$103,553.840100","$97,666.695180","$74,809.965800","$70,867.361000","$76,131.838400","$82,792.842710","$76,430.588950","$68,340.018100","$90,655.391020","$106,148.778600"
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,$49.993840,$51.321965,$54.309576,$46.087448,$45.088334,$65.456271,$79.058083,$71.867897,$64.511688,$64.474337,$69.270904,$69.101719,$78.461626,$72.893253,$89.382551,$113.158207,$102.088096,$95.007502,$107.743118,$121.484545,$124.734708,$142.492984,$146.534869,$146.181466,$150.581386,$149.363094,$158.933704,$161.367590,$186.264476,$184.132236,$184.923648,$194.800017,$164.292809,$172.096670,$186.594264,$197.309651,$198.454465,$211.561947,$204.876507,$208.491474,$223.711892,$240.705159,$238.861254,$246.485838,$279.724200,$309.310420,$341.028140,$386.529586,$466.693379,$475.635976,$589.165435,$791.225577,$794.092559,$809.384458,$827.744705,$882.307663,$880.224894,"$1,027.965474","$1,161.534350","$1,185.682318","$1,139.189892","$1,229.394205","$1,336.546047"
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$4,644.355274","$6,328.099735","$9,675.959264","$8,825.975221","$9,063.003641","$7,587.251485","$8,528.627663","$9,361.038666","$10,985.875550","$10,316.525040","$10,124.700500","$11,632.691490","$11,913.657330"
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,"$2,312.949992","$2,343.292213","$2,448.628633","$2,622.220271","$2,813.546976","$2,151.294913","$2,191.312528","$2,188.399139","$1,885.156184","$2,077.895578",nan,"$2,772.918597","$3,294.604756","$4,323.196535","$4,610.491768","$4,171.769740","$4,373.840998","$4,950.350085","$5,936.985260","$6,667.832543","$7,467.168038","$7,813.936341","$7,656.475732","$7,598.124787","$6,713.638295","$7,600.409737","$9,427.553940","$12,330.751450","$13,759.037460","$13,312.385590","$13,663.021620","$12,229.930090","$11,793.013840","$13,094.182510","$15,279.939630","$17,399.929020","$18,794.436040","$17,473.654620","$14,738.271030","$15,322.223830","$13,641.017860","$13,882.866510","$16,874.187490","$21,913.708170","$25,420.337290","$27,751.065470","$26,654.593200","$32,479.981740","$31,252.962560","$28,209.362330","$33,676.774120","$38,387.627080","$39,973.380760","$42,976.649590","$44,572.898750","$38,630.726590","$40,058.196160","$42,910.972840","$43,236.886690","$42,796.430580","$41,760.594780","$49,996.420670","$48,249.264020"
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,"$1,330.480243","$1,389.591374","$1,478.824790","$1,571.788140","$1,694.827416","$1,815.782412","$1,968.340505","$2,087.550567","$2,237.566890","$2,433.170891","$2,623.289193","$2,867.302452","$3,287.721232","$3,928.254373","$4,354.342633","$4,829.966158","$5,187.581619","$5,796.595622","$6,896.587878","$7,888.978539","$8,685.917973","$8,762.541396","$8,558.686201","$8,766.988822","$9,097.975304","$9,508.673983","$11,427.576310","$13,131.732670","$14,685.710410","$15,242.101250","$17,019.736240","$17,837.903810","$19,002.471310","$19,088.709180","$20,310.047280","$22,208.605620","$22,220.195820","$21,710.714710","$21,768.389660","$22,694.822810","$23,026.176440","$22,637.759210","$23,443.125420","$26,031.069120","$28,769.035340","$30,197.462320","$31,621.898400","$34,358.317680","$36,207.291710","$33,636.417740","$35,054.676660","$37,512.905550","$37,241.000470","$37,494.459910","$38,003.573070","$35,600.831870","$36,050.905230","$37,405.830540","$39,352.521440","$39,531.343570","$38,341.320760","$42,522.450090","$43,260.702700"
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,$106.566390,$111.532074,$172.258037,$296.338363,$367.200702,$382.171568,$437.005337,$518.164169,$663.009541,"$2,180.959486","$2,663.510133","$3,106.757761","$3,164.870106","$3,002.247491","$3,875.381502","$5,879.099460","$6,748.752512","$6,636.838128","$6,585.065999","$6,927.973631","$7,393.576258","$5,074.085880","$5,094.191151","$5,165.729577","$5,468.528327","$6,475.417070","$5,984.360617","$6,272.469437","$6,029.876388","$6,054.743884","$6,352.823059","$6,913.146462","$7,052.696770","$6,139.732825","$6,742.824603","$8,321.393867","$8,191.512832","$8,380.038952","$8,896.902530","$10,030.444430","$12,357.701390","$14,533.729420","$16,151.275840","$22,974.277350","$17,937.979570","$22,552.199010","$24,166.096310","$24,722.638820","$23,563.940600","$23,121.206380","$18,777.433060","$17,082.206200","$17,802.575120","$19,887.574310","$19,132.152270","$16,707.623010","$19,509.466460","$25,056.794860"
